Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,Site
date,µg/l,µg/l,µg/l,µg/l,µg/l,µg/l,%,m,°C,
7/9/2018 9:38,2.44,0.99,0,0,0,3.43,65.89,-1.14,21.67,
7/9/2018 9:38,0,1.35,0,0,0,1.35,59.46,-1.14,21.71,
7/9/2018 9:38,2.71,0.98,0,0,0,3.69,65.12,-1.13,21.72,
7/9/2018 9:38,0.29,2.59,0,0,0.35,2.89,68.5,-1.03,22.98,
7/9/2018 9:38,0.2,2.69,2.7,0.96,0.71,6.54,70.98,-0.72,24.57,
7/9/2018 9:38,0,2.64,4.37,0,0.96,7.01,92.91,-0.67,24.77,
7/9/2018 9:38,5.69,3.73,4.43,0,0.38,13.85,92.86,-0.67,24.77,
7/9/2018 9:38,1.64,4.98,5.32,0,0.61,11.94,93.13,-0.66,24.71,
7/9/2018 9:38,0,3.97,3.43,0,1.14,7.4,93.05,-0.65,24.69,
7/9/2018 9:38,0.34,3.04,5.91,0,0.79,9.29,92.06,-0.42,24.74,
7/9/2018 9:38,1.66,2.68,2.79,0.65,1,7.78,91.06,-0.09,24.79,
7/9/2018 9:38,8.72,3.23,2.49,0,0.78,14.44,95.07,0.27,24.77,Shack
7/9/2018 9:38,3.57,3.36,3.49,1.14,0.95,11.56,99.3,0.77,24.7,Shack
7/9/2018 9:38,5.6,3.58,4.57,0,0.96,13.75,99.08,0.81,24.61,Shack
7/9/2018 9:38,1.76,3.4,5.47,0.18,0.9,10.8,99.23,0.78,24.64,Shack
7/9/2018 9:38,6.58,4.14,3.98,0,0.72,14.71,99.16,0.79,24.67,Shack
7/9/2018 9:38,1.65,2.97,5.24,0.4,0.98,10.26,99.67,0.8,24.61,Shack
7/9/2018 9:38,0,3.26,5.5,0,1.09,8.75,99.05,0.79,24.59,Shack
7/9/2018 9:38,4.1,2.95,4.59,0,0.91,11.64,99,0.79,24.57,Shack
7/9/2018 9:38,1.58,3.56,5.87,0,0.93,11,99.38,0.95,24.55,Shack
7/9/2018 9:38,0,2.81,5.65,1.39,1.1,9.84,99.93,1.57,24.56,Shack
7/9/2018 9:38,0,3.89,5.08,1.1,1,10.07,100,2.27,24.19,Shack
7/9/2018 9:38,0,4.14,4.29,0.89,0.91,9.32,99.69,2.77,23.77,Shack
7/9/2018 9:39,0,2.98,2.3,2.45,1.07,7.73,99.26,2.76,23.69,Shack
7/9/2018 9:39,0,3.01,3.5,1.59,1.05,8.1,99.47,2.97,23.54,Shack
7/9/2018 9:39,0,3.13,2.57,0.89,0.91,6.58,99.95,3.82,23.19,Shack
7/9/2018 9:39,0,3.2,2.49,0.56,0.91,6.24,100,4.03,23.07,Shack
7/9/2018 9:39,0,2.58,2.44,0.81,0.9,5.82,100,4.04,23.18,Shack
7/9/2018 9:39,0,2.83,2.35,0.94,0.92,6.12,99.93,4.05,23.22,Shack
7/9/2018 9:39,0,3.16,1.98,0.96,0.93,6.11,100,4.24,23.07,Shack
7/9/2018 9:39,0,1.84,0.83,0.88,0.95,3.55,100,5.29,22.89,Shack
7/9/2018 9:39,0,2.13,0.83,0.74,0.95,3.7,100,5.43,22.86,Shack
7/9/2018 9:39,0,1.78,0.87,0.85,0.92,3.49,100,5.43,22.89,Shack
7/9/2018 9:39,0,1.91,0.85,0.59,0.94,3.35,100,5.53,22.8,Shack
7/9/2018 9:39,0,1.46,0.78,0,0.96,2.24,100,6.69,22.46,Shack
7/9/2018 9:39,0,1.37,0.21,0.42,1,2,100,7.06,22.3,Shack
7/9/2018 9:39,0,1.16,0.39,0.29,0.99,1.85,100,7.08,22.37,Shack
7/9/2018 9:39,0,1.11,0.28,0.36,0.99,1.75,100,7.08,22.34,Shack
7/9/2018 9:39,0,1.03,0.02,0.51,1,1.56,100,8.02,21.71,Shack
7/9/2018 9:39,0,1.02,0,0.41,1,1.43,100,8.44,21.24,Shack
7/9/2018 9:39,0,0.95,0.15,0.25,1,1.36,100,8.44,21.3,Shack
7/9/2018 9:39,0,0.74,0,0.39,1,1.13,100,8.62,21.19,Shack
7/9/2018 9:39,0,0.66,0,0.14,1.02,0.8,100,9.56,20.97,Shack
7/9/2018 9:39,0,0.66,0,0.14,1.02,0.8,100,9.83,20.9,Shack
7/9/2018 9:39,0,0.69,0,0.1,1.02,0.79,100,9.84,20.94,Shack
7/9/2018 9:39,0,0.57,0,0.1,1.03,0.68,100,10.43,20.87,Shack
7/9/2018 9:39,0,0.73,0,0,1.05,0.73,100,11.08,20.77,Shack
7/9/2018 9:39,0,0.87,0.15,0,1.03,1.03,99.07,11.07,20.8,Shack
7/9/2018 9:40,0,1.58,0.66,0,0.96,2.24,91.41,11.13,20.85,Shack
