Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,Site
date,µg/l,µg/l,µg/l,µg/l,µg/l,µg/l,%,m,°C,
6/12/2018 9:36,0,0.86,0,0,0.14,0.86,72.38,-1.02,20.82,
6/12/2018 9:36,0,0.57,0,0,0.54,0.57,73.74,-1.01,20.21,
6/12/2018 9:36,0,0,0,0,0.25,0,90.16,-1.01,20.16,
6/12/2018 9:36,0,0.43,3.22,0.38,1.01,4.03,100,-0.89,20.08,
6/12/2018 9:36,0,0,2.95,1.74,0.88,4.68,100,-0.69,19.92,
6/12/2018 9:36,0.98,0,3.09,1.35,1.1,5.42,100,-0.37,19.84,
6/12/2018 9:36,4.67,0.05,2.67,1.39,0.86,8.79,100,0.04,19.72,Shack
6/12/2018 9:37,0.53,0.6,4.89,0.17,1.06,6.19,100,0.58,19.61,Shack
6/12/2018 9:37,3.11,0,3.69,1.21,0.93,8.01,100,0.73,19.59,Shack
6/12/2018 9:37,2.61,0,3.18,1.43,0.98,7.21,100,0.73,19.66,Shack
6/12/2018 9:37,4.03,0.46,4.25,0.25,0.88,8.99,100,0.84,19.63,Shack
6/12/2018 9:37,3.39,0.16,3.52,0.34,0.97,7.41,100,1.65,19.51,Shack
6/12/2018 9:37,3.03,0.24,4.03,0.3,0.91,7.59,100,1.92,19.47,Shack
6/12/2018 9:37,2.88,0.4,4.15,0.18,0.94,7.61,100,2.03,19.49,Shack
6/12/2018 9:37,3.45,0.46,4.01,0,0.92,7.92,100,2.59,19.44,Shack
6/12/2018 9:37,2.91,0.42,4.25,0,0.92,7.58,100,2.64,19.42,Shack
6/12/2018 9:37,4.14,0.57,3.8,0,0.94,8.51,100,3.24,19.22,Shack
6/12/2018 9:37,2.26,0.53,3.97,0,1.05,6.75,100,3.65,19,Shack
6/12/2018 9:37,3.52,0.43,3.75,0.03,0.97,7.72,100,3.73,19.01,Shack
6/12/2018 9:37,3.27,0.42,3.47,0,1,7.15,100,4.42,18.93,Shack
6/12/2018 9:37,2.47,0.43,3.63,0,1,6.52,100,4.57,18.88,Shack
