Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,Site
date,µg/l,µg/l,µg/l,µg/l,µg/l,µg/l,%,m,°C,
9/4/2018 10:05,0,1.45,0,0,0,1.45,95.8,-1.12,23.68,
9/4/2018 10:05,3.43,0,0,0,0,3.43,95.85,-1.12,23.68,
9/4/2018 10:05,0,1.63,0,0,0.38,1.63,97.78,-1.12,23.69,
9/4/2018 10:05,0,0,0,0,0,0,97.87,-1.12,23.69,
9/4/2018 10:05,1.59,0.44,0,0,0,2.02,96.5,-1.12,23.68,
9/4/2018 10:05,0.21,0.29,0,0,0.01,0.5,96.46,-1.12,23.69,
9/4/2018 10:05,0,0,0.34,0.7,0,1.04,97.23,-1.13,23.68,
9/4/2018 10:05,0,0.75,0.64,0,0,1.39,97.21,-1.13,23.68,
9/4/2018 10:05,0,1.58,0,0,0,1.58,96.32,-1.12,23.69,
9/4/2018 10:05,0,1.37,0,0,0,1.37,96.29,-1.13,23.68,
9/4/2018 10:05,2.09,2.3,0,0,0,4.39,95.25,-1.12,23.68,
9/4/2018 10:05,3.08,0.6,0,0.69,0,4.36,95.54,-1.13,23.68,
9/4/2018 10:05,0,1.66,0,0,0.1,1.66,96.93,-1.12,23.68,
9/4/2018 10:06,1.77,0,0,0,0,1.77,95.82,-1.12,23.68,
9/4/2018 10:06,3.48,0,0,0,0,3.48,97.55,-1.12,23.69,
9/4/2018 10:06,0,0,0,0,0,0,96.56,-1.13,23.69,
9/4/2018 10:06,0,2.2,0,0.35,0,2.56,97.29,-1.12,23.69,
9/4/2018 10:06,0,0.51,0,0,0.04,0.51,97.27,-1.13,23.69,
9/4/2018 10:06,5.47,0.61,0,0,0.18,6.08,93.27,-1.13,23.7,
9/4/2018 10:06,0,0,0,0,0,0,97.44,-1.13,23.69,
9/4/2018 10:06,0,0.63,1.76,0,0,2.39,95.71,-1.12,23.68,
9/4/2018 10:06,9.73,3.95,0,0,0,13.69,99.65,-0.98,24.04,
9/4/2018 10:06,9.11,8.67,3.97,0,0.53,21.74,100,-0.86,24.5,
9/4/2018 10:06,5.57,7.13,6.22,0,0.63,18.93,100,-0.4,24.6,
9/4/2018 10:06,2.42,2.96,8.85,0,0.58,14.23,100,0.23,24.61,Shack
9/4/2018 10:06,6.63,3.48,7.77,0,0.57,17.88,100,0.33,24.56,Shack
9/4/2018 10:06,9.52,5.07,6.88,0,0.41,21.47,100,0.34,24.56,Shack
9/4/2018 10:06,6.53,3.68,6.91,0.77,0.68,17.89,100,0.34,24.6,Shack
9/4/2018 10:06,5.77,3.48,6.78,0.18,0.54,16.21,100,0.84,24.59,Shack
9/4/2018 10:06,10.12,3.74,5.37,0,0.43,19.23,100,1.64,24.58,Shack
9/4/2018 10:06,8.02,3.99,5.67,0,0.59,17.69,100,1.81,24.57,Shack
9/4/2018 10:06,7.68,3.48,5.81,0,0.64,16.96,100,1.97,24.57,Shack
9/4/2018 10:06,8.46,3.43,5.32,0,0.49,17.22,100,2.53,24.57,Shack
9/4/2018 10:06,5.19,3.77,6.06,0,0.65,15.01,100,2.56,24.57,Shack
9/4/2018 10:06,9.35,3.21,4.96,0,0.52,17.51,100,2.57,24.58,Shack
9/4/2018 10:06,7.61,3.79,5.94,0,0.48,17.33,100,2.61,24.58,Shack
9/4/2018 10:06,7.9,3.59,5.55,0,0.54,17.04,100,2.58,24.57,Shack
9/4/2018 10:06,7.1,3.03,5.65,0,0.57,15.78,100,2.58,24.58,Shack
9/4/2018 10:07,8,3.28,5.45,0,0.53,16.73,100,2.69,24.57,Shack
9/4/2018 10:07,7.17,3.43,5.13,0,0.62,15.73,100,3.62,24.57,Shack
9/4/2018 10:07,6.9,3.69,5.27,0,0.62,15.86,100,3.93,24.56,Shack
9/4/2018 10:07,7,3.77,5.57,0,0.55,16.34,100,4.01,24.56,Shack
9/4/2018 10:07,6.85,3.51,5.3,0,0.6,15.66,100,4.19,24.54,Shack
9/4/2018 10:07,7.52,3.7,5.19,0,0.56,16.41,100,4.77,24.55,Shack
9/4/2018 10:07,6.48,3.47,5.39,0,0.64,15.35,100,4.84,24.55,Shack
9/4/2018 10:07,7.56,3.55,5.29,0,0.56,16.4,100,4.85,24.54,Shack
9/4/2018 10:07,6.99,3.28,5.11,0,0.63,15.38,100,4.87,24.56,Shack
9/4/2018 10:07,7.68,3.97,4.76,0,0.6,16.41,100,4.88,24.56,Shack
9/4/2018 10:07,6.37,3.69,5.08,0,0.65,15.14,100,5.17,24.54,Shack
9/4/2018 10:07,6.69,3.54,4.72,0,0.65,14.94,100,5.87,24.54,Shack
9/4/2018 10:07,6.3,3.39,4.96,0,0.66,14.64,100,5.97,24.54,Shack
9/4/2018 10:07,6.64,3.29,4.81,0,0.65,14.74,100,5.96,24.54,Shack
9/4/2018 10:07,7.28,3.38,4.53,0,0.63,15.2,100,5.97,24.54,Shack
9/4/2018 10:07,6.15,3.45,4.37,0,0.69,13.98,100,6.57,24.53,Shack
9/4/2018 10:07,6.75,3.02,3.75,0,0.71,13.52,100,7.2,24.54,Shack
9/4/2018 10:07,6.56,3.14,3.62,0,0.71,13.32,100,7.25,24.53,Shack
9/4/2018 10:07,6.44,3.16,3.94,0,0.69,13.54,100,7.26,24.54,Shack
9/4/2018 10:07,6.39,4.08,3.73,0,0.68,14.2,100,7.27,24.53,Shack
9/4/2018 10:07,7.3,3.08,3.61,0,0.67,13.99,100,7.27,24.53,Shack
9/4/2018 10:07,6.52,3.17,3.78,0,0.73,13.46,100,7.28,24.53,Shack
9/4/2018 10:07,6.5,3.35,3.59,0,0.73,13.44,100,7.32,24.49,Shack
9/4/2018 10:07,4.98,2.59,4.05,0,0.81,11.62,100,8.06,24.34,Shack
9/4/2018 10:07,3.55,2.51,4.4,0,0.9,10.45,100,8.42,24.25,Shack
9/4/2018 10:08,4.91,2.52,4.03,0,0.82,11.46,100,8.43,24.33,Shack
9/4/2018 10:08,5.57,2.73,3.69,0,0.82,11.99,100,8.44,24.35,Shack
9/4/2018 10:08,3.85,2.28,3.44,0,0.88,9.56,100,9.01,24.04,Shack
9/4/2018 10:08,0.89,1.66,1.91,0,0.94,4.45,100,9.66,23.82,Shack
9/4/2018 10:08,2.01,1.67,2.6,0,0.92,6.28,100,9.67,23.94,Shack
9/4/2018 10:08,1.39,1.62,2.46,0,0.94,5.47,100,9.67,23.89,Shack
9/4/2018 10:08,1.22,1.4,1.74,0,0.96,4.36,100,9.85,23.73,Shack
9/4/2018 10:08,0.62,1.52,1.86,0,0.97,4.01,100,10.69,23.54,Shack
9/4/2018 10:08,0.99,1.45,1.66,0,0.97,4.1,100,10.89,23.56,Shack
9/4/2018 10:08,0.5,1.48,1.93,0,0.98,3.92,100,10.91,23.63,Shack
9/4/2018 10:08,0.72,1.49,1.87,0,0.95,4.09,100,10.92,23.62,Shack
9/4/2018 10:08,4.23,8.61,4.38,0,0,17.22,26.32,11.26,23.6,Shack
9/4/2018 10:08,1.84,16.61,7.43,0,0,25.88,3.21,11.25,23.57,
9/4/2018 10:08,5.27,16.83,6.86,0,0,28.96,26.96,11.08,23.56,
9/4/2018 10:08,1.63,6.17,3.5,0,0.84,11.3,96.37,10.48,23.55,
9/4/2018 10:08,0.08,1.82,1.92,0,0.97,3.81,100,9.75,23.52,
9/4/2018 10:08,0,1.22,1.4,0,0.97,2.62,100,8.95,23.5,
9/4/2018 10:08,0.16,1.37,1.52,0,0.97,3.06,100,8.19,23.56,
9/4/2018 10:08,0,1.74,1.83,0,0.97,3.57,100,7.93,23.57,
9/4/2018 10:08,0.62,2.01,1.79,0,0.96,4.41,93.77,7.78,23.54,
9/4/2018 10:08,0.75,2.02,2.03,0,0.95,4.81,100,7.45,23.67,
9/4/2018 10:08,3.3,2.24,2.78,0,0.87,8.32,100,6.82,24.09,
9/4/2018 10:08,6.19,3.03,3.62,0,0.73,12.84,100,6.01,24.46,
9/4/2018 10:08,6.38,3.43,4.49,0,0.65,14.3,100,5.21,24.52,
9/4/2018 10:08,6.32,3.3,5.15,0,0.63,14.77,100,4.38,24.53,
9/4/2018 10:08,7.87,3.62,5.21,0,0.54,16.7,100,3.56,24.54,
9/4/2018 10:09,6.78,3.42,4.97,0,0.65,15.17,100,2.71,24.56,
9/4/2018 10:09,7.33,3.23,4.43,0.19,0.66,15.19,100,1.96,24.57,
9/4/2018 10:09,5.73,3.42,5.92,0,0.58,15.06,100,1.21,24.58,
9/4/2018 10:09,9.33,4.3,4.28,0,0.65,17.91,100,1.07,24.58,
9/4/2018 10:09,5.63,3.5,5.45,0,0.69,14.57,100,0.68,24.58,
9/4/2018 10:09,7.69,4.66,5.55,0,0.49,17.89,100,-0.03,24.59,
9/4/2018 10:09,3.61,2.85,9.32,0,0.36,15.78,100,-0.64,24.62,
9/4/2018 10:09,0.81,0,1.89,0,0,2.7,84.65,-1.04,24.62,
9/4/2018 10:09,0,0,0,0,0,0,93.65,-1.09,24.56,
9/4/2018 10:09,0,0,0,0,0.04,0,93.61,-1.12,24.46,
9/4/2018 10:09,0,0,0,0,0,0,96.38,-1.13,24.33,
9/4/2018 10:09,2.71,0.71,0,0,0,3.42,96.03,-1.13,24.25,
9/4/2018 10:09,0,0.64,0,0,0,0.64,95.55,-1.13,24.22,
9/4/2018 10:09,0,0,0,0,0.15,0,96.27,-1.13,24.24,
9/4/2018 10:09,0,0,0,0,0,0,96.37,-1.13,24.26,
9/4/2018 10:09,1.93,0.55,0,0,0,2.48,95.6,-1.12,24.27,
9/4/2018 10:09,0,0,0,0,0.01,0,95.94,-1.13,24.28,
9/4/2018 10:09,0,0,0,0,0,0,95.83,-1.12,24.3,
9/4/2018 10:41,0,0,1.53,0,0.06,1.53,96.84,-1.11,23.5,
9/4/2018 10:41,0,0.43,0,0,0,0.43,98.09,-1.11,23.5,
9/4/2018 10:41,0,0,0,0,0.4,0,97.3,-1.12,23.5,
9/4/2018 10:41,0,0,0,0,0.23,0,97.61,-1.12,23.51,
9/4/2018 10:42,5.33,1.99,0,2.09,0.74,9.4,95.78,-0.88,24.24,
9/4/2018 10:42,6.14,3.45,6.06,0,0.88,15.65,100,-0.7,25.04,
9/4/2018 10:42,16.79,2.14,0,2.73,0.83,21.65,100,-0.68,25.06,
9/4/2018 10:42,6.55,3.76,5,0,0.82,15.31,100,-0.42,25.03,
9/4/2018 10:42,9.88,2.68,6.17,0,0.46,18.73,100,0.19,25,B109
9/4/2018 10:42,10.38,1.99,6.26,0,0.56,18.64,100,0.35,24.94,B109
9/4/2018 10:42,15.01,2.36,5.19,0,0.41,22.55,100,0.47,24.91,B109
9/4/2018 10:42,13.02,1.92,6.39,0.27,0.35,21.6,100,1.07,24.82,B109
9/4/2018 10:42,9.25,1.76,7.42,0,0.55,18.44,100,1.66,24.74,B109
9/4/2018 10:42,11.65,1.96,7.14,0,0.36,20.75,100,1.8,24.74,B109
9/4/2018 10:42,10.65,2.32,6.96,0,0.46,19.93,100,1.8,24.74,B109
9/4/2018 10:42,9.71,1.87,7.53,0,0.49,19.11,100,1.83,24.74,B109
9/4/2018 10:42,9.78,2.05,6.71,0,0.55,18.54,100,2.33,24.72,B109
9/4/2018 10:42,11.2,2.13,6.46,0,0.45,19.79,100,2.52,24.69,B109
9/4/2018 10:42,13.49,2.52,5.36,0,0.52,21.37,100,2.55,24.7,B109
9/4/2018 10:42,11.06,1.58,6.99,0,0.35,19.63,100,2.7,24.7,B109
9/4/2018 10:42,11.06,2.06,5.81,0.01,0.46,18.94,100,3.5,24.69,B109
9/4/2018 10:42,9.5,2.23,5.79,0,0.55,17.52,100,3.75,24.68,B109
9/4/2018 10:42,10.69,2.14,5.21,0,0.57,18.03,100,3.75,24.68,B109
9/4/2018 10:42,10.9,1.98,5.66,0,0.48,18.54,100,3.76,24.68,B109
9/4/2018 10:42,11.07,2.25,5.54,0,0.53,18.85,100,3.77,24.69,B109
9/4/2018 10:42,9.71,2.25,5.88,0,0.55,17.83,100,4.17,24.65,B109
9/4/2018 10:42,7.08,2.63,4.91,0,0.7,14.62,100,4.83,24.56,B109
9/4/2018 10:42,5.54,2.6,5.24,0,0.76,13.37,100,4.91,24.53,B109
9/4/2018 10:42,5.89,2.56,5.19,0,0.76,13.65,100,4.91,24.56,B109
9/4/2018 10:42,6.21,2.56,5.39,0,0.7,14.16,100,4.92,24.55,B109
9/4/2018 10:43,7.52,2.58,5.4,0,0.65,15.5,100,4.9,24.52,B109
9/4/2018 10:43,5.42,2.57,5.32,0,0.75,13.31,100,5.19,24.42,B109
9/4/2018 10:43,2.44,2.78,5.42,0,0.92,10.64,100,5.91,24.27,B109
9/4/2018 10:43,2.45,2.7,5.34,0,0.91,10.49,100,6,24.25,B109
9/4/2018 10:43,2.65,2.74,5.5,0,0.88,10.89,100,5.98,24.3,B109
9/4/2018 10:43,3.04,2.83,5.39,0,0.91,11.26,100,6.07,24.28,B109
9/4/2018 10:43,2.18,2.76,5.61,0,0.91,10.55,100,6.63,24.21,B109
9/4/2018 10:43,2.05,3.1,5.71,0,0.98,10.86,100,7.2,24.14,B109
