Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,Site
date,µg/l,µg/l,µg/l,µg/l,µg/l,µg/l,%,m,°C,
5/16/2018 9:33,1.69,0,4.54,2.95,1.48,9.19,100,-0.76,13.11,
5/16/2018 9:33,0,0,4.68,4.1,1.21,8.77,100,-0.75,13.07,
5/16/2018 9:33,0,0,7.08,2.19,1.27,9.26,100,-0.59,13.03,
5/16/2018 9:33,9.13,0.33,3.77,2.69,0.93,15.93,100,-0.29,12.96,
5/16/2018 9:33,9.16,0.19,6.18,1.63,0.85,17.16,100,-0.12,12.95,
5/16/2018 9:33,0,0,8.97,2.29,0.96,11.26,100,0.34,12.94,Shack
5/16/2018 9:33,2.89,0,6.25,3.07,1.23,12.21,100,0.42,12.95,Shack
5/16/2018 9:33,0.28,0,8.6,2.5,1.14,11.38,100,0.41,12.96,Shack
5/16/2018 9:33,0,0,9.17,2.05,1.01,11.22,100,0.52,12.96,Shack
5/16/2018 9:33,2.36,0,8.9,2.44,0.97,13.7,100,1.17,12.93,Shack
5/16/2018 9:34,1.43,0,9.38,2.28,0.97,13.09,100,1.54,12.9,Shack
5/16/2018 9:34,0,0,9.64,1.87,1.16,11.5,100,1.56,12.95,Shack
5/16/2018 9:34,0.07,0,9.24,2.55,1.05,11.86,100,1.53,12.98,Shack
5/16/2018 9:34,0,0,8.76,2.71,1.2,11.47,100,1.58,12.98,Shack
5/16/2018 9:34,1.5,0,8.36,2.55,1.12,12.42,100,2.28,12.91,Shack
5/16/2018 9:34,1.49,0,8.02,2.87,1.07,12.38,100,2.99,12.84,Shack
5/16/2018 9:34,0,0,7.71,2.54,1.21,10.25,100,3.63,12.79,Shack
5/16/2018 9:34,0.24,0,8.08,2.35,1.1,10.67,100,3.7,12.82,Shack
5/16/2018 9:34,1.26,0,7.09,3.06,1.13,11.41,100,3.7,12.83,Shack
5/16/2018 9:34,0.65,0,7.27,2.4,1.16,10.31,100,4,12.65,Shack
5/16/2018 9:34,2.1,0,5.35,1.43,1.18,8.88,100,4.67,12.4,Shack
5/16/2018 9:34,0.88,0,4.49,1.29,1.27,6.66,100,5.41,12.22,Shack
5/16/2018 9:34,0.84,0,4.8,1.06,1.29,6.7,100,5.76,12.13,Shack
5/16/2018 9:34,1.73,0,4.21,1.34,1.27,7.27,100,5.77,12.17,Shack
5/16/2018 9:34,0.53,0,4.72,1.27,1.25,6.52,100,5.75,12.15,Shack
5/16/2018 9:34,1.19,0,4.55,1.3,1.25,7.04,100,5.75,12.13,Shack
5/16/2018 9:34,0.48,0,4.59,1.06,1.26,6.12,100,6.29,11.95,Shack
5/16/2018 9:34,1.01,0,3.14,0.77,1.31,4.93,100,7.01,11.68,Shack
5/16/2018 9:34,0,0,3.48,1.02,1.32,4.49,100,7.09,11.69,Shack
5/16/2018 9:34,0.99,0,3.72,0.93,1.28,5.64,100,7.09,11.77,Shack
5/16/2018 9:34,0,0,2.91,0.86,1.37,3.76,100,7.82,11.29,Shack
5/16/2018 9:34,0,0,1.39,0.73,1.47,2.12,100,8.67,10.47,Shack
5/16/2018 9:34,0,0,1.01,0.7,1.51,1.72,100,9.11,10.21,Shack
5/16/2018 9:34,0,0,1.11,0.75,1.49,1.86,100,9.16,10.31,Shack
5/16/2018 9:34,0,0,0.95,0.76,1.56,1.71,100,9.81,9.53,Shack
5/16/2018 9:35,0,0,0.53,0.78,1.62,1.31,100,10.62,8.81,Shack
5/16/2018 9:35,0,0,0.62,0.73,1.62,1.36,100,10.73,8.94,Shack
5/16/2018 9:35,0,0.62,1.09,0.5,1.56,2.21,100,11.15,8.76,Shack
5/16/2018 9:35,0,4.38,5.71,0,1.2,10.09,78.91,11.15,8.66,
5/16/2018 9:35,0,1.87,3.19,0,1.47,5.06,93.81,10.68,8.85,
5/16/2018 9:35,0,0.26,0.63,0.61,1.63,1.51,100,10.09,8.75,
5/16/2018 9:35,0,0.02,0.37,0.7,1.64,1.1,100,9.42,8.69,
5/16/2018 9:35,0,0,0.77,0.84,1.58,1.61,100,8.65,9.23,
5/16/2018 9:35,0,0,0.79,0.78,1.54,1.56,100,7.98,9.8,
5/16/2018 9:35,0,0,0.98,0.67,1.52,1.65,100,7.27,10.13,
5/16/2018 9:35,0,0,1.95,0.74,1.47,2.69,100,6.66,10.62,
5/16/2018 9:35,0,0,2.35,0.83,1.4,3.19,100,5.92,11.03,
5/16/2018 9:35,0.59,0.01,2.57,0.86,1.36,4.02,100,5.25,11.07,
5/16/2018 9:35,0.06,0,2.93,1.24,1.38,4.24,100,4.71,11.16,
5/16/2018 9:35,0.04,0,4.2,1.01,1.35,5.25,100,3.98,11.52,
5/16/2018 9:35,0,0,4.75,1.26,1.35,6.01,100,3.16,11.95,
5/16/2018 9:35,1.57,0,6.34,2.52,1.25,10.43,100,2.31,12.46,
5/16/2018 9:35,2.64,0,6.48,3.65,1.15,12.77,100,1.6,12.72,
5/16/2018 9:35,1.53,0,6.54,3.61,1.3,11.68,100,0.96,12.75,
5/16/2018 9:35,0,0,8.69,2.71,1.24,11.4,100,0.11,12.76,
5/16/2018 9:35,4.21,0,6.29,3.15,1.37,13.65,100,-0.65,12.78,
5/16/2018 9:35,5.38,0.97,5.31,1.18,0.6,12.83,94.01,-1.04,12.81,
5/16/2018 9:35,0,0,0.58,0,0,0.58,85.61,-1.21,12.79,
5/16/2018 9:35,0,1.02,0,0.42,0.25,1.44,79.37,-1.14,12.77,
5/16/2018 9:35,3.2,0,0,0,0,3.2,90.08,-1.26,12.72,
5/16/2018 9:36,1.4,0,0,0,0.34,1.4,85.26,-1.25,12.63,
5/16/2018 9:36,0.63,0.03,0,0,0.14,0.66,85.19,-1.25,12.57,
5/16/2018 9:36,0,0.3,0,0,0,0.3,85.74,-1.25,12.5,
5/16/2018 9:36,0,0.34,0,0,0.18,0.34,85.15,-1.25,12.47,
5/16/2018 9:36,0,0,0,0,0.07,0,85.71,-1.25,12.41,
5/16/2018 9:36,0,1.2,0,0,0,1.2,86.13,-1.24,12.38,
5/16/2018 9:36,0,0,0,0,0,0,85.78,-1.25,12.35,
5/16/2018 9:36,0,0.11,0.24,0.49,0,0.84,86.01,-1.24,12.33,
5/16/2018 10:15,2.18,0,6.36,5.14,1.3,13.68,100,-0.94,13.59,
5/16/2018 10:15,0.75,0,7.25,5.65,1.35,13.65,100,-0.7,13.51,
5/16/2018 10:15,2.11,0.89,7.4,4.49,1.36,14.89,100,-0.67,13.48,
5/16/2018 10:15,0,1.65,10.85,2.16,1.35,14.65,100,-0.65,13.52,
5/16/2018 10:15,0.03,1.41,10.63,3.05,1.24,15.12,100,-0.55,13.5,
5/16/2018 10:15,3.67,0.31,7.32,5.34,1.18,16.64,100,-0.08,13.35,
5/16/2018 10:15,0.27,0,8.54,5.06,1.32,13.88,100,0.42,13.25,B109
5/16/2018 10:15,2.87,0.04,8.3,4.43,1.29,15.64,100,0.47,13.26,B109
5/16/2018 10:15,2.89,0,8.31,5.3,1.23,16.5,100,0.74,13.19,B109
5/16/2018 10:15,3.66,0,10.38,5.18,1.26,19.22,100,1.51,13.08,B109
5/16/2018 10:15,0.89,0,10.54,5.35,1.47,16.77,100,1.55,13.09,B109
5/16/2018 10:15,2.07,0,10.67,5.43,1.28,18.16,100,1.7,13.03,B109
5/16/2018 10:15,0.39,0,8.36,5.35,1.54,14.09,100,2.89,12.6,B109
5/16/2018 10:15,0,0,7.46,4.47,1.64,11.93,100,3.59,12.11,B109
5/16/2018 10:15,0,0.11,8.44,4.44,1.58,12.99,100,3.74,12.06,B109
5/16/2018 10:15,0,0,8.19,4.55,1.55,12.74,100,3.74,12.31,B109
5/16/2018 10:15,0,0,6.18,3.95,1.66,10.13,100,4.42,11.76,B109
5/16/2018 10:15,0,0.41,4.09,2.64,1.83,7.14,100,5.26,11,B109
5/16/2018 10:15,0,0.4,3.62,2.58,1.87,6.6,100,5.72,10.88,B109
5/16/2018 10:15,0,0.4,3.86,2.5,1.86,6.76,100,5.73,10.96,B109
5/16/2018 10:15,0,0.25,3.4,2.94,1.87,6.59,100,5.72,10.99,B109
5/16/2018 10:15,0,0.14,3.02,2.61,1.85,5.76,100,6.36,10.77,B109
5/16/2018 10:15,0,0.13,2.75,2.09,1.84,4.97,100,6.98,10.5,B109
5/16/2018 10:15,0,0.05,2.75,2.1,1.85,4.9,100,7.05,10.56,B109
5/16/2018 10:15,0,0.05,2.78,2.31,1.85,5.14,100,7.06,10.76,B109
5/16/2018 10:16,0,0.21,2.77,2.1,1.86,5.08,100,7.74,10.27,B109
5/16/2018 10:16,0,0.12,2.27,1.9,1.86,4.3,100,8.54,9.61,B109
5/16/2018 10:16,0,0.16,1.61,1.44,1.82,3.22,100,9.14,9.36,B109
5/16/2018 10:16,0,0.29,2.2,1.14,1.8,3.62,100,9.32,9.27,B109
5/16/2018 10:16,0,0.25,1.87,1.33,1.79,3.45,100,9.32,9.44,B109
5/16/2018 10:16,0,0.13,1.98,1.56,1.84,3.67,100,9.36,9.53,B109
5/16/2018 10:16,0,0.04,1.92,1.58,1.8,3.53,100,10.1,9.22,B109
5/16/2018 10:16,0,0,1.92,1.75,1.8,3.66,100,10.36,9.05,B109
5/16/2018 10:16,0,0,2.2,1.64,1.79,3.84,100,10.35,9.1,B109
5/16/2018 10:16,0,0.04,2.14,1.52,1.79,3.71,100,10.35,9.07,B109
5/16/2018 10:16,0,0.01,1.89,1.65,1.78,3.55,100,10.34,9.07,B109
5/16/2018 10:16,0,0,1.88,1.64,1.78,3.52,100,10.34,9.15,B109
5/16/2018 10:16,0,0.05,1.74,1.55,1.79,3.34,100,11.25,9.06,B109
5/16/2018 10:16,0.62,3.9,14.58,0,0.41,19.09,83.55,11.71,8.91,B109
5/16/2018 10:16,0,8.8,26.51,0,0,35.31,26.07,11.47,8.95,
5/16/2018 10:16,0,1.99,9.3,0.1,1.28,11.4,97.86,10.84,8.92,
5/16/2018 10:16,0,0.17,2.46,1.54,1.74,4.18,100,10.04,8.91,
5/16/2018 10:16,0,0,1.88,1.71,1.78,3.59,100,9.32,8.94,
5/16/2018 10:16,0,0.09,1.58,1.38,1.8,3.05,100,8.55,9.05,
5/16/2018 10:16,0,0.15,1.86,1.69,1.84,3.7,100,7.67,9.32,
5/16/2018 10:16,0,0.21,2.45,1.84,1.88,4.5,100,6.83,9.81,
5/16/2018 10:16,0,0.04,2.35,2.04,1.86,4.43,100,5.95,10.24,
5/16/2018 10:16,0,0.21,2.94,2.2,1.87,5.35,100,5.12,10.53,
5/16/2018 10:16,0,0.3,3.35,2.68,1.86,6.33,100,4.34,10.74,
5/16/2018 10:16,0,0,3.77,2.92,1.78,6.69,100,3.46,11.03,
5/16/2018 10:17,0,0.08,5.91,3.56,1.66,9.55,100,2.6,11.6,
5/16/2018 10:17,1,0.33,8.69,4.69,1.54,14.71,100,1.86,12.21,
5/16/2018 10:17,0,0,10.94,5.8,1.4,16.74,100,0.99,12.63,
5/16/2018 10:17,4.16,0,10.29,5.33,1.29,19.78,100,0.15,12.92,
5/16/2018 10:17,0,0,11.61,3.43,1.06,15.04,100,-0.49,13.2,
5/16/2018 10:17,6.63,0,6.43,4.58,1.18,17.63,100,-0.89,13.35,
5/16/2018 10:17,0,0,0,0,0.29,0,86.09,-1.11,13.3,
5/16/2018 10:17,0,0.79,0,0,0.41,0.79,85.51,-1.11,13.12,
5/16/2018 10:17,0,0,0,0,0,0,88.18,-1.21,12.97,
5/16/2018 10:17,0,0,0,0,0.19,0,88.8,-1.23,12.83,
5/16/2018 10:17,0,0.86,0,0,0,0.86,80.2,-1.23,12.71,
5/16/2018 10:17,0,0.25,0,0,0.08,0.25,91.99,-1.23,12.59,
5/16/2018 10:17,0,0.18,0,0,0,0.18,89.52,-1.23,12.47,
5/16/2018 10:17,0,0.9,0.6,0,0.13,1.5,88.22,-1.23,12.39,
5/16/2018 10:17,0,0.49,0,0,0.07,0.49,88.37,-1.24,12.31,
5/16/2018 10:17,0.37,1.39,0,0,0.02,1.76,87.66,-1.23,12.22,
5/16/2018 10:17,0,0,0,0,0.13,0,88.58,-1.22,12.16,
5/16/2018 10:55,6.01,1.51,0.17,0,0.53,7.7,86.94,-1.09,13.78,
5/16/2018 10:55,0,0,5.98,4.37,1.35,10.36,100,-0.86,13.39,
5/16/2018 10:55,9.89,0,3.17,5.33,1.28,18.39,100,-0.73,13.33,
5/16/2018 10:55,1.47,0,7.69,3.01,1.4,12.17,100,-0.64,13.31,
5/16/2018 10:55,10.89,0,6.97,2.85,0.99,20.71,100,-0.63,13.33,
5/16/2018 10:55,0,0,9.29,3.65,1.07,12.94,100,-0.61,13.32,
5/16/2018 10:55,1.45,0,5.03,6.08,1.49,12.57,100,-0.61,13.33,
5/16/2018 10:55,1.99,0,9.05,3.37,1.13,14.41,100,-0.32,13.31,
5/16/2018 10:55,2.16,0,7.6,4.4,1.22,14.16,100,0.12,13.29,B125
5/16/2018 10:55,5.82,0,7.34,4.14,1.12,17.3,100,0.46,13.27,B125
5/16/2018 10:55,0.57,0,8.78,4.27,1.11,13.63,100,0.46,13.29,B125
5/16/2018 10:55,4,0,8.31,3.84,1.13,16.16,100,0.46,13.3,B125
5/16/2018 10:55,0,0,9.01,4.11,1.16,13.12,100,0.97,13.19,B125
5/16/2018 10:55,1.85,0,7.84,4.47,1.2,14.15,100,1.56,13.11,B125
5/16/2018 10:55,1.56,0,8.03,4.17,1.2,13.77,100,1.56,13.14,B125
5/16/2018 10:55,1.79,0,7.9,4.28,1.28,13.97,100,1.55,13.06,B125
5/16/2018 10:55,1.43,0,8.01,4.12,1.21,13.56,100,2.02,12.2,B125
5/16/2018 10:55,0,0,5.98,3.49,1.41,9.46,100,2.95,11.12,B125
5/16/2018 10:55,0,0,3.63,2.46,1.58,6.09,100,3.56,10.76,B125
5/16/2018 10:55,0,0,4.45,2.24,1.48,6.69,100,3.72,10.59,B125
5/16/2018 10:55,0,0,4.15,2.43,1.53,6.57,100,3.72,10.62,B125
5/16/2018 10:56,0,0,4.47,2.42,1.47,6.89,100,3.77,10.62,B125
5/16/2018 10:56,0,0.13,2.88,1.23,1.53,4.24,100,4.67,10.48,B125
5/16/2018 10:56,0,0.36,2.23,0.38,1.57,2.97,100,5.44,10.3,B125
5/16/2018 10:56,0,0.19,1.47,0.55,1.61,2.21,100,5.8,10.22,B125
5/16/2018 10:56,0,0.06,1.18,0.76,1.62,2,100,5.8,10.25,B125
5/16/2018 10:56,0,0.09,1.05,0.74,1.64,1.88,100,5.93,10.22,B125
5/16/2018 10:56,0,0.14,1.12,0.69,1.64,1.94,100,6.99,10.13,B125
5/16/2018 10:56,0,0.22,1.18,0.54,1.64,1.94,100,7.13,10.13,B125
5/16/2018 10:56,0,0.2,1.87,0.41,1.58,2.49,100,7.18,10.11,B125
5/16/2018 10:56,0,0.11,1.47,0.57,1.63,2.15,100,8.07,9.93,B125
5/16/2018 10:56,0,0.18,0.94,0.39,1.65,1.52,100,8.78,9.67,B125
5/16/2018 10:56,0,0.15,0.69,0.45,1.66,1.28,100,9.28,9.52,B125
5/16/2018 10:56,0,0.07,0.6,0.48,1.66,1.15,100,9.3,9.55,B125
5/16/2018 10:56,0,0.12,0.57,0.5,1.66,1.19,100,9.38,9.53,B125
5/16/2018 10:56,0,0.18,0.58,0.33,1.67,1.09,100,10.42,9.33,B125
5/16/2018 10:56,0,0.13,0.38,0.49,1.69,1,100,11.18,9.11,B125
5/16/2018 10:56,0,5.21,5.3,0,0,10.51,5.8,11.47,8.99,B125
5/16/2018 10:56,0,6.25,8.72,0,0,14.97,17.68,11.01,9.11,
5/16/2018 10:56,0,1.55,3.18,0,1.48,4.73,97.15,10.32,9.19,
5/16/2018 10:56,0,0.23,0.7,0.25,1.68,1.18,100,9.43,9.24,
5/16/2018 10:56,0,0.16,0.44,0.41,1.68,1,100,8.6,9.39,
5/16/2018 10:56,0,0,0.9,0.52,1.65,1.42,100,7.62,9.62,
5/16/2018 10:56,0,0,1.04,0.74,1.6,1.78,100,6.55,9.91,
5/16/2018 10:56,0,0.23,1.42,0.33,1.59,1.98,100,5.56,10.06,
5/16/2018 10:56,0,0.41,2.06,0.17,1.6,2.65,100,4.63,10.2,
5/16/2018 10:57,0,0.01,2.21,1.62,1.58,3.83,100,3.69,10.34,
5/16/2018 10:57,0,0,4.22,2.62,1.48,6.84,100,2.89,10.56,
5/16/2018 10:57,0,0,5.24,4.08,1.54,9.32,100,1.99,10.97,
5/16/2018 10:57,0.52,0,8.82,4.83,1.39,14.17,100,1.19,11.84,
5/16/2018 10:57,4.62,0,8.13,3.23,1.13,15.99,100,0.46,12.74,
5/16/2018 10:57,0,0,6.94,3.9,1.35,10.84,100,-0.25,13.06,
5/16/2018 10:57,3.62,0,0,5.17,1.61,8.79,96.99,-0.92,13.15,
5/16/2018 10:57,0,0,0,0,0,0,62.17,-1.17,13.08,
5/16/2018 10:57,0,0.09,0,0,0,0.09,51.06,-1.19,12.94,
5/16/2018 10:57,0,0,0,0,0.19,0,86.84,-1.22,12.78,
5/16/2018 10:57,0,0.07,0,0,0.16,0.07,80.99,-1.22,12.62,
5/16/2018 10:57,0.63,0.05,0,0.48,0,1.16,82.28,-1.22,12.5,
5/16/2018 10:57,1.02,0,0.02,0,0.32,1.04,83.34,-1.22,12.4,
5/16/2018 10:57,0,0.39,0,0,0.04,0.39,83.48,-1.23,12.31,
5/16/2018 10:57,0,0.01,0,0,0.12,0.01,83.76,-1.23,12.23,
5/16/2018 10:57,0,0,0,0,0.51,0,82.84,-1.22,12.15,
5/16/2018 10:57,0,0,0.23,0,0,0.23,82.71,-1.22,12.11,
5/16/2018 11:24,1.18,2.4,0,0,0,3.58,60.93,-1.21,13.83,
5/16/2018 11:24,1.78,1.28,0,1.87,0.59,4.93,83.57,-1.06,14.12,
5/16/2018 11:24,4.49,1.61,5.45,0,0.82,11.56,100,-0.84,14.4,
5/16/2018 11:24,2.92,0.54,3.77,0.88,1.17,8.11,100,-0.74,14.44,
5/16/2018 11:24,0,0.72,2.63,2.63,1.39,5.98,100,-0.73,14.44,
5/16/2018 11:24,0,0.72,5.5,0.55,1.24,6.77,100,-0.69,14.45,
5/16/2018 11:24,0,0,2.7,2.03,1.37,4.73,100,-0.33,14.46,
5/16/2018 11:24,1.55,0,3.59,1.88,1.23,7.01,100,0.21,14.41,3MB
5/16/2018 11:24,0,0,4.15,1.71,1.28,5.86,100,0.46,14.37,3MB
5/16/2018 11:24,3.66,0,3.42,1.79,1.12,8.87,100,0.46,14.39,3MB
5/16/2018 11:24,0.16,0,4.42,1.71,1.15,6.29,100,0.79,14.37,3MB
5/16/2018 11:24,0,0,5.86,0.6,1.18,6.45,100,1.49,14.31,3MB
5/16/2018 11:24,0,0,5.42,1.18,1.19,6.6,100,1.61,14.27,3MB
5/16/2018 11:24,3.85,0.13,3.64,1.5,1.16,9.12,100,1.63,14.27,3MB
5/16/2018 11:24,0,0,5.13,0.94,1.21,6.07,100,2.64,14.07,3MB
5/16/2018 11:24,0.98,0,2.91,1.22,1.34,5.1,100,3.45,13.6,3MB
5/16/2018 11:24,0.25,0,2.74,1.19,1.36,4.18,100,3.69,13.42,3MB
5/16/2018 11:24,2.41,0.16,3.25,0.33,1.26,6.14,100,3.69,13.52,3MB
5/16/2018 11:25,0,0,2.91,1.33,1.31,4.24,100,3.7,13.57,3MB
5/16/2018 11:25,0,0.08,1.88,0.9,1.48,2.85,100,4.32,12.84,3MB
5/16/2018 11:25,0.19,0,1.11,0.98,1.47,2.28,100,4.93,12.02,3MB
5/16/2018 11:25,0,0.25,1.61,0.91,1.48,2.76,100,5.57,11.91,3MB
5/16/2018 11:25,0,1.1,2.76,0.45,1.47,4.32,100,5.52,11.95,
5/16/2018 11:25,0,0.42,2.76,0.51,1.47,3.69,100,4.93,11.98,
5/16/2018 11:25,0.3,0,1.53,0.47,1.5,2.3,100,4.12,11.96,
5/16/2018 11:25,1.32,0.61,1.98,0,1.42,3.91,100,3.27,12.6,
5/16/2018 11:25,0.75,0,2.8,0.61,1.31,4.16,100,2.45,13.39,
5/16/2018 11:25,6.07,0,2.03,1.75,1.08,9.85,100,1.6,13.84,
5/16/2018 11:25,7.56,0,4.27,0,0.84,11.83,100,0.71,14.21,
5/16/2018 11:25,0,1.62,4.84,0.03,1.05,6.49,100,-0.05,14.33,
5/16/2018 11:25,4.85,0.9,1.65,0,0.96,7.4,82.05,-0.7,14.39,
5/16/2018 11:25,0,0.02,0,0.51,0.16,0.53,50.02,-1.11,14.41,
5/16/2018 11:25,2.29,0,0,0,0,2.29,52.39,-1.13,14.39,
5/16/2018 11:25,0.53,0.89,0,0,0.19,1.42,93.46,-1.21,14.35,
5/16/2018 11:25,0,0.79,0,0,0,0.79,90.04,-1.22,14.25,
5/16/2018 11:25,0.36,0,0,0,0,0.36,88.25,-1.21,14.18,
5/16/2018 11:25,0,0.41,0,0,0.21,0.41,87.8,-1.21,14.09,
5/16/2018 11:25,0,0.12,0,0,0.29,0.12,87.95,-1.2,14.03,
5/16/2018 11:25,0,0.14,0.25,0,0,0.39,88.37,-1.21,13.99,
5/16/2018 11:25,0,0.43,0,0,0,0.43,87.73,-1.2,13.95,
