Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,Site
date,µg/l,µg/l,µg/l,µg/l,µg/l,µg/l,%,m,°C,
8/23/2018 9:45,0,0,0,0,0,0,100,-1.22,21.25,
8/23/2018 9:45,0,1.85,0,0,0,1.85,99.35,-1.22,21.25,
8/23/2018 9:45,0,0,0,0,0.07,0,100,-1.22,21.26,
8/23/2018 9:45,0,2.1,0,0,0,2.1,99.15,-1.21,21.25,
8/23/2018 9:45,0,0,0.03,0,0,0.03,100,-1.22,21.25,
8/23/2018 9:45,1.43,0,0,0,0,1.43,99.66,-1.21,21.26,
8/23/2018 9:45,1.8,0,0,0,0,1.8,99.2,-1.22,21.28,
8/23/2018 9:45,0,0,0,0,0,0,98.54,-1.22,21.29,
8/23/2018 9:45,0,0.45,0,0,0.05,0.45,97.42,-1.22,21.24,
8/23/2018 9:45,0,0.23,0,0,0,0.23,100,-1.22,21.13,
8/23/2018 9:45,0,2.28,0,0,0.04,2.28,91.14,-1.16,21.06,
8/23/2018 9:45,4.56,4.11,0.97,0,0.79,9.64,87.72,-1.03,22.19,
8/23/2018 9:45,0.29,4.06,3.38,0,0.99,7.73,100,-0.98,23.34,
8/23/2018 9:45,0,3.36,2.98,0.71,1.02,7.05,100,-0.95,23.35,
8/23/2018 9:45,0.27,4.6,4.41,0,0.82,9.28,100,-0.78,23.33,
8/23/2018 9:45,1.1,5.01,3.49,0,0.95,9.61,100,-0.29,23.34,
8/23/2018 9:46,0,5.09,4.43,0,0.78,9.51,100,0.12,23.37,Shack
8/23/2018 9:46,1.23,5.36,3.68,0,0.93,10.27,100,0.16,23.37,Shack
8/23/2018 9:46,1.33,4.49,4.01,0,0.91,9.83,100,0.29,23.4,Shack
8/23/2018 9:46,0,4.95,3.67,0,1.06,8.63,100,0.87,23.42,Shack
8/23/2018 9:46,0.95,4.64,3.8,0,0.94,9.39,100,1.6,23.41,Shack
8/23/2018 9:46,0,5.24,4.23,0,0.94,9.48,100,1.65,23.42,Shack
8/23/2018 9:46,0,4.74,4.07,0,1,8.81,100,1.72,23.39,Shack
8/23/2018 9:46,0.26,4.94,4.13,0,0.93,9.33,100,2.34,23.41,Shack
