Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,Site
date,µg/l,µg/l,µg/l,µg/l,µg/l,µg/l,%,m,°C,
11/12/2018 14:38,0,1.53,0,0,0.07,1.53,98.28,-1.17,16.08,
11/12/2018 14:38,4,1.21,0,1.04,0.51,6.24,91.85,-1,12,
11/12/2018 14:38,0.27,0,4.31,1.35,0.71,5.94,94.56,-0.71,7.64,
11/12/2018 14:38,1,0.31,3.76,0.36,1.04,5.43,100,-0.65,7.36,
11/12/2018 14:38,0,0.05,4.84,0,0.88,4.89,100,-0.65,7.37,
11/12/2018 14:38,1.15,0,3.11,1.22,1.02,5.49,100,-0.64,7.45,
11/12/2018 14:38,0,0,3.98,0.54,1.15,4.52,100,-0.64,7.41,
11/12/2018 14:38,2.73,0,2.9,1.46,0.73,7.09,100,-0.64,7.38,
11/12/2018 14:38,0,0,3.59,1.29,1.03,4.88,100,-0.63,7.43,
11/12/2018 14:38,2.39,0,2.08,1.91,1.07,6.38,100,-0.63,7.39,
11/12/2018 14:38,0,0,4.96,1.53,0.7,6.49,100,-0.63,7.45,
11/12/2018 14:38,0,0,4.51,0.83,0.98,5.34,100,-0.63,7.36,
11/12/2018 14:38,0,0,3.39,1.17,1.19,4.56,100,-0.63,7.18,
11/12/2018 14:38,0,0,3.87,0.83,1.25,4.7,100,-0.62,7.12,
11/12/2018 14:38,0,0,1.61,2.2,1.32,3.81,100,-0.61,7.2,
11/12/2018 14:38,0,0,3.66,1.57,0.93,5.23,100,-0.76,7.25,
11/12/2018 14:38,0,0.26,4.14,0,1.09,4.4,100,-0.61,7.14,
11/12/2018 14:39,0,0,4.44,0.43,0.8,4.87,100,-0.63,7.12,
11/12/2018 14:39,0,0,4.04,0.5,0.78,4.54,100,-0.64,7.08,
11/12/2018 14:39,0,0,3.79,0.61,0.86,4.4,100,-0.67,7.03,
11/12/2018 14:39,0,0.26,4.06,0,1.04,4.32,100,-0.65,7.08,
11/12/2018 14:39,3.54,0,2.46,0.88,0.97,6.88,100,-0.6,7.1,
11/12/2018 14:39,1,0.31,3.98,0.48,0.88,5.77,100,-0.52,7.09,
11/12/2018 14:39,2.46,0.46,2.8,0.02,1.26,5.74,100,-0.43,7.11,
11/12/2018 14:39,0,0,4.19,1.45,0.96,5.65,100,-0.31,7.16,
11/12/2018 14:39,1.27,0,4.94,0.13,0.88,6.33,100,-0.21,7.17,
11/12/2018 14:39,2.25,0.14,4.06,0,1,6.45,100,-0.06,7.03,
11/12/2018 14:39,0,0,2.51,2.22,1.14,4.73,100,0.1,6.99,Shack
11/12/2018 14:39,0,0,3.75,1.23,1.03,4.98,100,0.25,6.98,Shack
11/12/2018 14:39,0,0.09,3.57,0.68,1.04,4.34,100,0.41,6.95,Shack
11/12/2018 14:39,0.67,0,3.75,0.9,1,5.32,100,0.59,6.95,Shack
11/12/2018 14:39,0,0,3.58,1.25,0.95,4.83,100,0.72,7.02,Shack
11/12/2018 14:39,0,0,3.89,0.89,0.97,4.77,100,0.88,7.03,Shack
11/12/2018 14:39,0,0,3.32,1.78,0.94,5.11,100,1.01,7.01,Shack
11/12/2018 14:39,0,0,3.95,1.12,0.93,5.07,100,1.23,7,Shack
