Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,Site
date,µg/l,µg/l,µg/l,µg/l,µg/l,µg/l,%,m,°C,
9/12/2018 10:31,0,0.92,0.37,0,0,1.29,100,-1.12,20.61,
9/12/2018 10:31,0,2.78,0,0,0.08,2.78,99.51,-1.13,20.62,
9/12/2018 10:31,0,0.89,0,0,0,0.89,99.44,-1.13,20.63,
9/12/2018 10:31,0,1.68,0,0,0,1.68,98.78,-1.12,20.63,
9/12/2018 10:31,0,1.58,0,0,0,1.58,97.54,-1.13,20.63,
9/12/2018 10:31,0,1.89,0,0,0.07,1.89,98.36,-1.13,20.63,
9/12/2018 10:32,0,2.64,0,0,0,2.64,98.05,-1.13,20.61,
9/12/2018 10:32,0,1.96,0,0,0,1.96,98.32,-1.04,20.61,
9/12/2018 10:32,0,0,0,0,0.19,0,93.99,-1.01,20.66,
9/12/2018 10:32,10.96,4.16,0.35,0,0.43,15.46,100,-0.91,21.05,
9/12/2018 10:32,3.18,3.71,4.06,0,0.67,10.95,100,-0.62,21.28,
9/12/2018 10:32,0,4.06,5.64,0,0.8,9.7,100,-0.35,21.28,
9/12/2018 10:32,10.31,4.66,0.65,0,0.78,15.61,100,-0.65,21.29,
9/12/2018 10:32,1.31,3.27,1.95,2.1,1.1,8.64,100,-0.24,21.27,
9/12/2018 10:32,0.06,4.26,5.08,0,0.86,9.4,100,0.09,21.24,Shack
9/12/2018 10:32,0,4.53,4.93,0,0.89,9.45,100,0.21,21.24,Shack
9/12/2018 10:32,6.35,4.75,1.7,0.93,0.81,13.73,100,0.22,21.25,Shack
9/12/2018 10:32,0.93,4.03,4.63,0,0.88,9.59,100,0.72,21.22,Shack
9/12/2018 10:32,1.18,4.03,3.67,0,0.89,8.88,100,1.5,21.18,Shack
9/12/2018 10:32,0,3.55,4.48,0,0.78,8.03,100,1.7,21.18,Shack
9/12/2018 10:32,2.18,3.82,3.55,0,0.75,9.55,100,1.86,21.18,Shack
9/12/2018 10:32,4.17,3.31,2.1,0,0.84,9.59,100,2.48,21.17,Shack
9/12/2018 10:32,1.73,3.87,2.76,0,0.86,8.35,100,2.53,21.16,Shack
9/12/2018 10:32,3.42,4.16,2.59,0,0.88,10.18,100,2.85,21.14,Shack
9/12/2018 10:32,2.93,3.31,1.9,0,0.9,8.14,100,3.66,21.15,Shack
9/12/2018 10:32,3.26,3.13,1.76,0,0.88,8.15,100,3.7,21.15,Shack
9/12/2018 10:32,3.13,3.47,1.96,0,0.81,8.56,100,4.05,21.14,Shack
9/12/2018 10:32,2.31,3.48,1.48,0,0.86,7.27,100,4.82,21.14,Shack
9/12/2018 10:32,2.63,3.45,1.49,0,0.89,7.57,100,4.85,21.14,Shack
9/12/2018 10:32,2.26,3.01,1.82,0,0.86,7.09,100,5.48,21.13,Shack
9/12/2018 10:32,1.83,2.56,1.23,0,0.93,5.62,100,5.92,21.13,Shack
9/12/2018 10:33,1.65,2.72,1.58,0,0.91,5.95,100,5.91,21.12,Shack
9/12/2018 10:33,1.55,2.79,1.45,0,0.93,5.8,100,5.93,21.13,Shack
9/12/2018 10:33,1.51,2.73,1.48,0,0.91,5.72,100,6.1,21.11,Shack
9/12/2018 10:33,1.46,2.42,1.44,0,0.96,5.33,100,7.05,21.09,Shack
9/12/2018 10:33,1.63,2.2,1.26,0,0.95,5.08,100,7.24,21.07,Shack
9/12/2018 10:33,0.89,2.49,1.36,0,0.98,4.74,100,7.26,21.06,Shack
9/12/2018 10:33,1.74,2.28,1.15,0,0.95,5.17,100,7.24,21.07,Shack
9/12/2018 10:33,1.49,2.2,1.14,0,0.97,4.83,100,8.09,21.04,Shack
9/12/2018 10:33,1.5,2.23,1,0,0.99,4.72,100,8.49,21,Shack
9/12/2018 10:33,1.38,2.34,1.1,0,0.97,4.82,100,8.55,20.99,Shack
9/12/2018 10:33,1.26,1.85,0.98,0,1.01,4.08,100,9.43,20.88,Shack
9/12/2018 10:33,1.15,1.78,1.2,0,1.02,4.13,100,9.61,20.77,Shack
9/12/2018 10:33,1.07,2.16,1.02,0,1.01,4.25,100,9.6,20.82,Shack
9/12/2018 10:33,1.3,1.95,1.01,0,1.01,4.26,100,9.61,20.86,Shack
9/12/2018 10:33,1.1,1.81,1.03,0,1.02,3.94,100,9.61,20.81,Shack
9/12/2018 10:33,1.11,1.78,0.99,0,1,3.88,100,9.62,20.75,Shack
9/12/2018 10:33,1.26,1.78,1.02,0,1.01,4.06,100,9.87,20.64,Shack
9/12/2018 10:33,0.67,1.74,0.93,0,1.1,3.33,100,10.75,20.48,Shack
9/12/2018 10:33,0.65,1.78,1.01,0,1.1,3.44,100,10.83,20.45,Shack
9/12/2018 10:33,0.67,1.72,1.12,0,1.07,3.52,100,10.84,20.5,Shack
9/12/2018 10:33,0.8,1.74,0.98,0,1.09,3.52,100,10.84,20.48,Shack
9/12/2018 10:33,0.44,1.67,1.01,0,1.11,3.12,100,10.84,20.44,Shack
9/12/2018 10:33,0.69,1.53,0.88,0,1.11,3.1,100,10.85,20.44,Shack
9/12/2018 10:33,0.55,1.64,0.97,0,1.14,3.15,100,10.91,20.41,Shack
9/12/2018 10:33,1.95,4.87,2.27,0,0.92,9.09,91.47,11.16,20.31,Shack
9/12/2018 10:33,1.7,5.14,2.81,0,1,9.64,83.18,10.83,20.29,
9/12/2018 10:34,0.42,2.27,1.28,0,1.13,3.97,100,10,20.33,
9/12/2018 10:34,0.6,1.79,1.05,0,1.08,3.44,100,9.16,20.47,
9/12/2018 10:34,0.99,1.78,1.01,0,1.03,3.79,100,8.31,20.64,
9/12/2018 10:34,0.78,1.92,1.07,0,1.04,3.76,100,7.47,20.77,
9/12/2018 10:34,0.92,2.06,1.08,0,1.01,4.06,100,6.67,20.85,
9/12/2018 10:34,0.91,1.93,1.14,0,1.02,3.97,100,5.95,20.92,
9/12/2018 10:34,0.78,2.16,1.27,0,1.02,4.22,100,5.15,21.03,
9/12/2018 10:34,0.47,2.64,1.62,0,0.94,4.73,100,4.2,21.1,
9/12/2018 10:34,1.63,3.6,1.54,0,0.91,6.77,100,3.45,21.13,
9/12/2018 10:34,0,3.51,2.71,0,0.83,6.22,100,2.63,21.14,
9/12/2018 10:34,1.15,3.56,2.22,0,0.86,6.94,100,1.91,21.14,
9/12/2018 10:34,4.4,3.62,2.28,0,0.79,10.3,100,0.98,21.17,
9/12/2018 10:34,3.4,3.37,2.2,1.4,0.71,10.37,100,0.12,21.19,
9/12/2018 10:34,0,3.63,3.64,1.66,0.67,8.93,100,-0.58,21.24,
9/12/2018 10:34,0,0.64,0,1.86,0.56,2.5,93.71,-1,21.25,
9/12/2018 10:34,0.31,0,0,0,0,0.31,97.19,-1.07,21.22,
9/12/2018 10:34,0,0,0,0,0.21,0,97.99,-1.12,21.18,
9/12/2018 10:34,0,0,0,0,0,0,97.85,-1.13,21.11,
9/12/2018 10:34,1.22,0.12,0,0,0,1.33,98.9,-1.13,21.06,
9/12/2018 10:34,0,0,0.42,0,0.11,0.42,97.24,-1.13,21.03,
9/12/2018 10:34,0,0,0,0.62,0,0.62,98.61,-1.13,21.03,
9/12/2018 10:34,0,0,0.33,0,0.13,0.33,98.48,-1.13,21.01,
9/12/2018 10:34,0,0.72,0,0,0.12,0.72,98.18,-1.13,21,
9/12/2018 11:19,0,0,0,0.66,0.18,0.66,99.59,-1.13,20.44,
9/12/2018 11:19,0,0,0,0,0.19,0,100,-1.13,20.42,
9/12/2018 11:19,0,0,0,0,0,0,100,-1.13,20.43,
9/12/2018 11:19,0,1.73,1.21,0,0,2.94,99.86,-1.12,20.43,
9/12/2018 11:20,1.48,3.18,0,0,0,4.66,100,-1.13,20.43,
9/12/2018 11:20,0,0.49,0.61,0,0,1.1,79.49,-1.13,20.42,
9/12/2018 11:20,0,0.64,0,0,0,0.64,100,-1.12,20.45,
9/12/2018 11:20,0,0.98,0,0,0,0.98,98.97,-1.1,20.43,
9/12/2018 11:20,2.76,0.24,0,0,0.1,3,98.33,-1.06,20.44,
9/12/2018 11:20,0.43,0.05,0,2.89,0.37,3.38,100,-0.98,21.27,
9/12/2018 11:20,6.27,2.69,3.41,0,0.89,12.36,100,-0.67,22.18,
9/12/2018 11:20,16.76,2.45,2.79,0,0.3,22.01,100,-0.27,22.19,
9/12/2018 11:20,8.75,3.67,5.36,0,0.52,17.77,100,0.15,22.06,B109
9/12/2018 11:20,8.06,3.9,5.09,0,0.75,17.05,100,0.3,21.96,B109
9/12/2018 11:20,13.14,2.59,2.67,1.01,0.77,19.41,100,0.3,22.02,B109
9/12/2018 11:20,3.09,3.16,6.66,0,0.91,12.92,100,0.32,22.1,B109
9/12/2018 11:20,3.6,3.92,6,0,0.85,13.52,100,1.12,21.96,B109
9/12/2018 11:20,8.24,3.69,4.7,0,0.69,16.63,100,1.77,21.81,B109
9/12/2018 11:20,6.44,4.01,5.3,0,0.79,15.74,100,1.77,21.81,B109
9/12/2018 11:20,6.4,3.64,5.19,0,0.81,15.23,100,2.1,21.82,B109
9/12/2018 11:20,9.25,3.42,3.75,0,0.68,16.43,100,2.55,21.78,B109
9/12/2018 11:20,7.24,3.49,4.42,0,0.74,15.14,100,2.54,21.78,B109
9/12/2018 11:20,8.58,3.49,3.7,0,0.72,15.77,100,3.01,21.78,B109
9/12/2018 11:20,6.32,3.35,3.22,0,0.79,12.9,100,3.76,21.79,B109
9/12/2018 11:20,6.52,3.26,3.6,0,0.76,13.38,100,3.77,21.78,B109
9/12/2018 11:20,6.13,3.14,3.08,0,0.77,12.36,100,4.63,21.78,B109
9/12/2018 11:20,5.05,2.95,3.01,0,0.81,11,100,5,21.76,B109
9/12/2018 11:20,4.97,2.92,3.11,0,0.82,11,100,5.06,21.76,B109
9/12/2018 11:20,4.8,2.63,2.64,0,0.88,10.07,100,5.92,21.75,B109
9/12/2018 11:20,5.07,2.88,2.72,0,0.84,10.66,100,6.19,21.74,B109
9/12/2018 11:21,4.65,2.56,2.61,0,0.84,9.82,100,6.44,21.7,B109
9/12/2018 11:21,3.72,2.21,2.15,0,0.9,8.08,100,7.32,21.62,B109
9/12/2018 11:21,3.88,2.15,2.02,0,0.89,8.05,100,7.38,21.61,B109
9/12/2018 11:21,3.72,2.23,2.06,0,0.9,8,100,7.55,21.62,B109
9/12/2018 11:21,2.9,2.1,2.02,0,0.95,7.02,100,8.46,21.58,B109
9/12/2018 11:21,2.87,2.07,2.12,0,0.95,7.06,100,8.51,21.56,B109
9/12/2018 11:21,2.93,2.03,2.21,0,0.93,7.17,100,8.56,21.52,B109
9/12/2018 11:21,2.89,1.98,2,0,0.95,6.87,100,9.53,21.4,B109
9/12/2018 11:21,3.3,2,2.02,0,0.95,7.32,100,9.63,21.37,B109
9/12/2018 11:21,2.7,1.88,1.97,0,0.97,6.55,100,10.22,21.26,B109
9/12/2018 11:21,2.85,1.9,1.86,0,0.99,6.61,100,10.87,21.17,B109
