Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,Site
date,µg/l,µg/l,µg/l,µg/l,µg/l,µg/l,%,m,°C,
9/27/2018 9:37,0,1.82,0,0,0,1.82,100,-1.18,18.17,
9/27/2018 9:37,0,1.92,0,0,0,1.92,99.87,-1.19,18.15,
9/27/2018 9:37,3.94,0,0,0,0.01,3.94,100,-1.18,18.12,
9/27/2018 9:37,0,1.01,0.53,0,0.38,1.54,100,-1.09,18.57,
9/27/2018 9:37,2.94,2.42,0.5,1.46,1.17,7.32,100,-0.92,19.18,
9/27/2018 9:37,0.75,2.82,3.52,0,1.03,7.08,100,-0.8,19.24,
9/27/2018 9:37,3.13,2.68,2.96,0,0.97,8.78,100,-0.78,19.24,
9/27/2018 9:37,2.28,2.28,1.55,1.52,1.02,7.63,100,-0.69,19.21,
9/27/2018 9:37,0.1,2.42,3.74,0,1.04,6.26,92.04,-0.3,19.21,
9/27/2018 9:37,1.43,2.74,3.46,0.38,0.76,8.01,69.91,0.25,19.25,Shack
9/27/2018 9:37,0,2.26,3.15,1.05,0.85,6.46,69.65,0.4,19.24,Shack
9/27/2018 9:37,1.77,2.02,4.37,0,0.71,8.17,68.89,0.41,19.23,Shack
9/27/2018 9:37,0,2.42,4.43,0,1.05,6.85,100,1.13,19.24,Shack
9/27/2018 9:37,0,2.59,4.48,0,1.03,7.06,100,1.67,19.22,Shack
9/27/2018 9:37,1.59,2.24,3.79,0,1.01,7.62,100,1.68,19.2,Shack
9/27/2018 9:37,1.63,2.37,3.91,0,1.01,7.91,100,1.68,19.21,Shack
9/27/2018 9:37,0,2.53,4.13,0,1.12,6.66,100,2.13,19.23,Shack
9/27/2018 9:37,0.3,2.53,4.21,0,1.04,7.04,100,2.5,19.23,Shack
9/27/2018 9:37,1.89,2.45,3.41,0,1.07,7.76,100,2.51,19.22,Shack
9/27/2018 9:37,1.48,2.35,3.57,0,1.05,7.4,100,3.33,19.23,Shack
9/27/2018 9:37,0.67,2.54,3.57,0,1.05,6.77,100,3.7,19.22,Shack
9/27/2018 9:37,1.34,2.34,3.39,0,1.04,7.07,100,3.71,19.22,Shack
9/27/2018 9:37,0.41,2.28,3.44,0,1.08,6.13,100,4.45,19.23,Shack
9/27/2018 9:37,1.21,2.13,3.12,0,1,6.47,100,4.91,19.22,Shack
9/27/2018 9:38,1.1,2.13,3.18,0,1.06,6.41,100,4.94,19.22,Shack
9/27/2018 9:38,0.4,2.1,3.46,0,1.08,5.96,100,5.04,19.21,Shack
9/27/2018 9:38,0.21,2.18,3.28,0,1.09,5.66,100,5.87,19.23,Shack
9/27/2018 9:38,0.86,2.18,2.99,0,1.09,6.03,100,5.97,19.22,Shack
9/27/2018 9:38,0.54,2.16,3.36,0,1.09,6.06,100,6.1,19.21,Shack
9/27/2018 9:38,0.41,2.39,3.32,0,1.06,6.12,100,7.07,19.21,Shack
9/27/2018 9:38,0.27,2.37,3.3,0,1.1,5.94,100,7.2,19.21,Shack
9/27/2018 9:38,0.92,2.26,3.38,0,1.09,6.56,100,7.22,19.2,Shack
9/27/2018 9:38,0.63,2.33,3.35,0,1.06,6.31,100,8.04,19.19,Shack
9/27/2018 9:38,1.33,2.38,3.13,0,1.04,6.84,100,8.34,19.2,Shack
9/27/2018 9:38,1.16,2.25,3.15,0,1.04,6.56,100,8.35,19.19,Shack
9/27/2018 9:38,0.4,2.19,3.14,0,1.06,5.74,100,8.59,19.2,Shack
9/27/2018 9:38,0.86,2.14,2.86,0,1.07,5.86,100,9.5,19.19,Shack
9/27/2018 9:38,0.44,2.12,2.85,0,1.08,5.41,100,9.58,19.18,Shack
9/27/2018 9:38,0.95,2.22,2.62,0,1.09,5.78,100,9.6,19.19,Shack
9/27/2018 9:38,0.82,2.01,2.51,0,1.11,5.33,100,10.04,19.13,Shack
9/27/2018 9:38,0.17,1.86,1.83,0,1.22,3.87,100,10.7,19.07,Shack
9/27/2018 9:38,0.48,1.85,2.01,0,1.22,4.34,100,10.72,19.08,Shack
9/27/2018 9:38,1.02,3.38,2.56,0,1.14,6.96,100,11.12,19.06,Shack
9/27/2018 9:38,2.12,4.63,3.75,0,1.06,10.5,92.04,10.66,19.03,
